Employee_ID,Gender,Age,Department,Job_Level,Years_At_Company,Monthly_Salary_INR,Avg_Weekly_Hours,Performance_Rating,Promotion_Last_2_Years,Training_Hours_Last_Year,Attrition
EMP11721,Male,32,Consulting,Analyst,0.4,51014,39,2,No,22,Yes
EMP11722,Male,29,Consulting,Analyst,3.7,150563,69,4,No,35,Yes
EMP11723,Female,41,Audit,Senior Analyst,7.3,26780,48,2,No,42,No
EMP11724,Female,44,Audit,Senior Analyst,3.2,67192,61,3,No,49,Yes
EMP11725,Female,22,Advisory,Manager,4.5,129875,58,2,No,73,Yes
EMP11726,Female,42,Consulting,Analyst,1.3,124129,63,3,Yes,12,Yes
EMP11727,Male,23,Consulting,Manager,0.6,68923,56,4,No,29,Yes
EMP11728,Female,32,Consulting,Analyst,3.1,114196,42,3,Yes,56,Yes
EMP11729,Female,36,Consulting,Analyst,1.2,27395,49,3,Yes,29,Yes
EMP11730,Female,41,Audit,Senior Analyst,5.9,127449,39,3,Yes,70,No
EMP11731,Male,44,Advisory,Senior Analyst,0.4,146747,38,3,No,9,Yes
EMP11732,Male,21,Tax,Manager,1.7,171851,45,3,No,65,Yes
EMP11733,Female,41,Tax,Senior Analyst,1.5,96028,52,5,Yes,38,Yes
EMP11734,Male,23,Advisory,Manager,8.3,163183,64,4,No,36,Yes
EMP11735,Female,40,Consulting,Manager,0.5,166056,49,2,No,2,Yes
EMP11736,Male,22,Audit,Senior Analyst,0.0,118176,40,1,No,33,Yes
EMP11737,Male,29,Consulting,Senior Analyst,0.8,51924,50,5,No,37,Yes
EMP11738,Male,39,Audit,Senior Analyst,5.1,57577,43,3,Yes,13,No
EMP11739,Male,35,Technology,Senior Manager,0.7,163783,68,3,Yes,63,Yes
EMP11740,Female,38,Audit,Manager,0.8,110548,61,4,No,38,Yes
EMP11741,Female,31,Audit,Analyst,0.4,150093,47,3,No,53,Yes
EMP11742,Female,43,Technology,Manager,3.8,160168,61,3,No,1,No
EMP11743,Male,36,Technology,Analyst,0.2,91555,43,5,No,42,Yes
EMP11744,Female,42,Tax,Analyst,1.2,114848,39,4,No,52,Yes
EMP11745,Female,37,Audit,Analyst,1.0,33254,56,2,No,2,Yes
EMP11746,Female,25,Audit,Senior Analyst,2.4,150410,65,2,No,40,Yes
EMP11747,Male,32,Consulting,Manager,3.9,162037,37,3,Yes,7,Yes
EMP11748,Male,31,Audit,Analyst,2.3,128025,64,4,No,74,Yes
EMP11749,Male,35,Audit,Analyst,8.0,155509,55,3,Yes,62,Yes
EMP11750,Female,23,Consulting,Analyst,9.1,57963,69,1,Yes,64,Yes
EMP11751,Female,21,Technology,Senior Analyst,1.3,28273,40,5,Yes,78,Yes
EMP11752,Female,40,Consulting,Analyst,4.5,40330,62,2,No,3,No
EMP11753,Male,36,Advisory,Analyst,4.0,177566,66,1,Yes,67,Yes
EMP11754,Male,22,Advisory,Analyst,6.7,101422,59,3,Yes,9,Yes
EMP11755,Female,22,Consulting,Senior Analyst,1.8,147089,66,3,No,74,Yes
EMP11756,Male,23,Advisory,Analyst,2.3,28212,69,3,No,49,Yes
EMP11757,Male,28,Audit,Senior Analyst,1.6,112594,56,5,No,22,Yes
EMP11758,Male,44,Audit,Analyst,5.7,157152,58,4,No,60,Yes
EMP11759,Male,35,Tax,Senior Analyst,0.8,57675,64,3,Yes,46,Yes
EMP11760,Female,27,Audit,Analyst,0.8,47007,66,3,Yes,2,Yes
EMP11761,Male,26,Technology,Senior Analyst,1.4,138805,65,3,Yes,16,Yes
EMP11762,Male,29,Audit,Analyst,0.8,107641,57,3,No,21,Yes
EMP11763,Male,40,Advisory,Senior Analyst,2.5,120815,67,2,No,15,Yes
EMP11764,Male,21,Consulting,Manager,0.4,71815,59,5,Yes,79,Yes
EMP11765,Female,28,Audit,Manager,1.2,108482,58,2,No,2,Yes
EMP11766,Female,43,Audit,Senior Analyst,7.3,25639,65,2,No,51,Yes
EMP11767,Male,43,Advisory,Senior Analyst,1.6,88593,47,3,No,32,Yes
EMP11768,Male,23,Tax,Manager,4.1,103038,44,3,No,41,Yes
EMP11769,Male,24,Tax,Senior Analyst,0.4,118899,57,1,Yes,1,Yes
EMP11770,Male,35,Consulting,Analyst,0.9,28736,52,2,Yes,38,Yes
EMP11771,Male,26,Tax,Manager,4.9,41473,66,3,No,45,Yes
EMP11772,Male,35,Advisory,Analyst,4.3,153771,67,4,No,47,Yes
EMP11773,Female,41,Tax,Analyst,1.5,150801,62,3,No,26,Yes
EMP11774,Male,23,Consulting,Analyst,9.3,132598,50,3,No,14,No
EMP11775,Female,41,Advisory,Analyst,7.2,111623,50,3,No,6,Yes
EMP11776,Female,41,Tax,Senior Analyst,9.8,61820,52,4,No,56,Yes
EMP11777,Male,34,Consulting,Analyst,1.7,82589,42,3,Yes,41,Yes
EMP11778,Female,40,Tax,Analyst,0.7,43414,50,2,No,8,Yes
EMP11779,Female,34,Advisory,Analyst,3.0,152378,45,3,No,5,No
EMP11780,Female,24,Audit,Senior Analyst,3.5,49220,40,4,No,56,Yes
EMP11781,Female,32,Audit,Senior Analyst,0.4,85531,35,2,No,75,Yes
EMP11782,Female,37,Consulting,Analyst,4.6,135002,46,3,No,29,Yes
EMP11783,Female,27,Consulting,Analyst,0.1,34387,62,1,No,54,Yes
EMP11784,Male,29,Tax,Analyst,2.0,101815,51,1,No,53,Yes
EMP11785,Female,23,Audit,Manager,1.2,52584,35,3,No,26,Yes
EMP11786,Female,33,Tax,Senior Analyst,4.0,69783,66,3,No,58,Yes
EMP11787,Female,35,Technology,Senior Analyst,1.1,149494,42,4,No,6,Yes
EMP11788,Male,38,Audit,Analyst,5.3,140814,58,4,No,39,Yes
EMP11789,Female,39,Technology,Senior Analyst,2.7,155752,44,3,No,71,No
EMP11790,Male,21,Technology,Senior Analyst,4.7,166929,44,3,No,1,Yes
EMP11791,Female,26,Tax,Analyst,13.6,98588,59,3,No,13,Yes
EMP11792,Male,43,Tax,Analyst,3.4,173067,44,1,No,9,Yes
EMP11793,Male,22,Technology,Analyst,12.6,38580,53,4,No,49,Yes
EMP11794,Female,44,Advisory,Manager,0.1,43240,49,5,Yes,17,Yes
EMP11795,Female,34,Consulting,Manager,1.2,108446,50,2,No,17,Yes
EMP11796,Male,26,Tax,Senior Analyst,0.3,129533,36,2,No,15,No
EMP11797,Female,34,Advisory,Senior Analyst,0.9,105974,63,2,No,51,Yes
EMP11798,Male,24,Advisory,Analyst,5.5,98401,38,4,No,68,Yes
EMP11799,Male,41,Consulting,Senior Analyst,0.1,168283,63,4,No,51,Yes
EMP11800,Male,28,Tax,Senior Analyst,2.2,28646,65,4,Yes,30,Yes
EMP11801,Male,23,Audit,Analyst,2.5,67816,51,4,No,22,No
EMP11802,Male,39,Technology,Manager,2.5,114460,44,3,Yes,41,No
EMP11803,Female,34,Consulting,Analyst,1.9,69112,61,4,No,61,Yes
EMP11804,Male,40,Audit,Analyst,4.7,76048,49,4,No,76,No
EMP11805,Male,37,Consulting,Senior Analyst,0.4,157850,65,3,No,49,Yes
EMP11806,Female,28,Audit,Senior Analyst,1.1,70752,55,3,No,76,Yes
EMP11807,Male,44,Advisory,Senior Analyst,2.9,95726,60,4,No,14,Yes
EMP11808,Female,34,Technology,Analyst,3.5,69788,51,3,Yes,43,No
EMP11809,Female,26,Tax,Manager,1.6,29747,37,4,Yes,41,Yes
EMP11810,Female,43,Audit,Senior Analyst,6.2,25045,48,4,No,44,Yes
EMP11811,Male,42,Audit,Senior Analyst,1.6,32758,47,4,No,34,Yes
EMP11812,Male,36,Tax,Senior Manager,1.5,150076,61,4,No,21,Yes
EMP11813,Male,39,Technology,Senior Analyst,0.1,179509,35,3,Yes,73,Yes
EMP11814,Female,34,Consulting,Analyst,2.4,175657,51,4,Yes,74,No
EMP11815,Male,39,Consulting,Manager,3.7,165926,68,3,Yes,37,No
EMP11816,Female,23,Consulting,Analyst,0.4,81950,48,3,Yes,69,Yes
EMP11817,Male,30,Technology,Analyst,1.1,173421,51,1,No,63,Yes
EMP11818,Female,39,Advisory,Analyst,4.6,177420,37,3,Yes,6,Yes
EMP11819,Male,29,Consulting,Senior Manager,1.4,44455,68,3,No,43,Yes
EMP11820,Male,40,Consulting,Analyst,0.8,113552,59,5,Yes,75,Yes
EMP11821,Male,33,Technology,Senior Analyst,3.3,71116,36,3,No,6,No
EMP11822,Female,27,Audit,Analyst,0.7,145461,68,3,No,65,Yes
EMP11823,Female,34,Consulting,Senior Analyst,6.8,65484,60,3,Yes,59,Yes
EMP11824,Male,29,Advisory,Senior Analyst,0.3,106638,65,2,No,0,Yes
EMP11825,Male,43,Audit,Senior Analyst,3.7,159476,43,4,No,61,Yes
EMP11826,Female,39,Audit,Analyst,2.1,125647,64,3,Yes,17,Yes
EMP11827,Female,35,Tax,Senior Analyst,6.1,90642,54,4,No,6,Yes
EMP11828,Female,40,Technology,Senior Manager,0.4,71009,55,4,No,53,Yes
EMP11829,Male,34,Tax,Senior Analyst,3.4,153824,63,3,No,66,No
EMP11830,Female,44,Technology,Senior Analyst,2.5,54605,59,4,No,9,Yes
EMP11831,Male,26,Advisory,Manager,2.0,135879,59,3,No,60,Yes
EMP11832,Female,41,Tax,Analyst,2.0,145827,43,3,Yes,58,Yes
EMP11833,Male,24,Consulting,Senior Analyst,3.8,30580,60,4,No,58,Yes
EMP11834,Female,28,Advisory,Manager,8.3,139902,50,4,Yes,68,Yes
EMP11835,Female,37,Technology,Analyst,0.3,30400,46,2,No,62,Yes
EMP11836,Female,29,Audit,Senior Analyst,0.1,121032,58,1,No,7,Yes
EMP11837,Female,21,Consulting,Analyst,4.9,152319,60,2,Yes,77,No
EMP11838,Female,44,Consulting,Senior Analyst,0.3,131960,54,3,No,54,Yes
EMP11839,Male,40,Audit,Senior Analyst,13.0,64015,43,5,No,5,Yes
EMP11840,Female,34,Audit,Analyst,2.9,96713,57,3,No,0,Yes
EMP11841,Female,31,Tax,Senior Analyst,3.2,171046,63,3,No,55,Yes
EMP11842,Female,41,Technology,Analyst,0.7,170109,65,4,No,74,Yes
EMP11843,Male,23,Consulting,Analyst,0.8,172239,53,3,No,9,Yes
EMP11844,Female,29,Audit,Analyst,3.2,113754,54,3,No,22,Yes
EMP11845,Male,34,Audit,Manager,7.2,68148,57,5,No,15,Yes
EMP11846,Female,29,Technology,Analyst,12.1,177606,61,4,Yes,15,Yes
EMP11847,Female,24,Consulting,Manager,0.7,147790,64,4,Yes,55,Yes
EMP11848,Male,24,Consulting,Senior Analyst,0.4,111078,55,3,No,5,Yes
EMP11849,Female,28,Consulting,Analyst,0.2,81879,69,4,No,29,Yes
EMP11850,Male,22,Consulting,Senior Analyst,6.1,144894,41,2,No,62,Yes
EMP11851,Male,29,Consulting,Senior Analyst,1.0,90839,56,3,No,0,Yes
EMP11852,Female,34,Technology,Senior Analyst,0.0,54756,44,5,Yes,50,Yes
EMP11853,Male,42,Advisory,Analyst,0.8,168755,57,3,Yes,45,Yes
EMP11854,Female,29,Advisory,Analyst,1.2,167097,49,4,No,20,Yes
EMP11855,Female,44,Consulting,Analyst,14.1,174787,64,3,Yes,37,No
EMP11856,Male,43,Tax,Analyst,2.2,117943,68,1,No,68,Yes
EMP11857,Male,36,Advisory,Analyst,0.7,173188,47,4,No,62,Yes
EMP11858,Male,37,Audit,Analyst,1.2,61744,38,2,Yes,49,No
EMP11859,Male,36,Advisory,Analyst,1.2,149697,52,4,Yes,11,Yes
EMP11860,Female,32,Consulting,Analyst,0.1,141072,57,2,No,68,Yes
EMP11861,Female,23,Tax,Analyst,0.4,158196,67,5,No,72,Yes
EMP11862,Male,31,Consulting,Analyst,3.6,32176,68,3,No,43,Yes
EMP11863,Female,34,Technology,Senior Manager,0.4,116310,68,3,No,51,Yes
EMP11864,Female,38,Audit,Analyst,0.8,174748,69,2,No,8,Yes
EMP11865,Female,41,Tax,Senior Analyst,1.3,70177,51,5,Yes,64,No
EMP11866,Female,41,Advisory,Analyst,4.3,135623,62,4,Yes,9,No
EMP11867,Male,25,Tax,Manager,2.6,25997,48,4,No,45,Yes
EMP11868,Male,36,Consulting,Analyst,3.5,145179,68,3,Yes,57,No
EMP11869,Female,40,Consulting,Senior Manager,2.5,145403,45,3,Yes,36,No
EMP11870,Male,25,Tax,Senior Analyst,3.5,167303,47,2,No,51,No
EMP11871,Male,23,Audit,Analyst,0.0,120287,67,3,No,12,Yes
EMP11872,Male,32,Audit,Manager,8.0,144574,36,3,Yes,5,No
EMP11873,Female,21,Advisory,Senior Analyst,0.4,146509,68,5,No,57,Yes
EMP11874,Female,41,Consulting,Analyst,1.6,110447,63,4,No,47,Yes
EMP11875,Female,29,Consulting,Manager,4.4,134522,38,3,Yes,31,Yes
EMP11876,Male,29,Consulting,Manager,1.7,106144,46,2,No,10,Yes
EMP11877,Female,24,Consulting,Senior Analyst,8.8,117693,60,4,Yes,4,Yes
EMP11878,Female,23,Tax,Analyst,1.9,119315,62,2,No,5,Yes
EMP11879,Male,37,Advisory,Manager,6.2,52387,37,2,Yes,73,Yes
EMP11880,Female,22,Tax,Senior Analyst,5.0,29090,54,3,No,20,Yes
EMP11881,Female,44,Technology,Manager,11.9,145846,44,3,Yes,41,No
EMP11882,Male,21,Consulting,Senior Analyst,7.8,65239,52,4,No,26,Yes
EMP11883,Male,28,Audit,Analyst,6.9,28743,61,3,No,2,Yes
EMP11884,Male,33,Audit,Manager,3.9,55924,65,2,No,59,Yes
EMP11885,Female,43,Consulting,Analyst,1.4,166268,61,3,No,65,Yes
EMP11886,Female,35,Technology,Analyst,0.3,155160,35,4,Yes,48,No
EMP11887,Female,28,Consulting,Senior Analyst,3.5,116815,40,3,No,33,Yes
EMP11888,Male,32,Consulting,Senior Analyst,11.5,130312,45,3,Yes,36,No
EMP11889,Male,42,Consulting,Analyst,3.9,93860,68,5,No,41,Yes
EMP11890,Female,32,Advisory,Manager,7.9,105399,54,5,Yes,64,Yes
EMP11891,Female,34,Advisory,Analyst,4.9,73795,55,5,No,59,Yes
EMP11892,Male,35,Audit,Analyst,0.5,76553,55,4,No,0,No
EMP11893,Male,35,Technology,Manager,0.9,128976,52,2,No,58,No
EMP11894,Male,29,Consulting,Analyst,1.3,138566,55,3,Yes,3,No
EMP11895,Male,39,Audit,Analyst,0.6,144968,53,3,No,13,Yes
EMP11896,Female,40,Technology,Analyst,2.6,86600,38,3,No,17,Yes
EMP11897,Male,42,Audit,Senior Manager,11.1,75022,47,5,No,33,Yes
EMP11898,Female,28,Technology,Analyst,4.3,159271,52,4,No,0,Yes
EMP11899,Female,41,Technology,Analyst,1.7,75897,63,4,No,52,Yes
EMP11900,Female,39,Tax,Senior Analyst,0.0,63038,59,2,No,21,Yes
EMP11901,Male,26,Tax,Senior Analyst,1.1,148323,47,5,Yes,79,No
EMP11902,Male,40,Consulting,Analyst,2.2,145278,61,4,No,60,No
EMP11903,Male,39,Technology,Senior Analyst,1.2,136054,53,2,No,21,Yes
EMP11904,Male,24,Consulting,Analyst,0.4,32897,35,4,No,49,Yes
EMP11905,Female,43,Tax,Senior Manager,1.8,89541,53,3,No,15,Yes
EMP11906,Male,27,Technology,Analyst,0.9,131968,35,2,No,27,Yes
EMP11907,Male,24,Technology,Analyst,7.2,39892,51,4,No,69,Yes
EMP11908,Female,42,Tax,Analyst,0.3,164343,55,4,No,41,Yes
EMP11909,Male,32,Consulting,Analyst,0.2,49815,56,2,No,65,Yes
EMP11910,Female,33,Technology,Senior Analyst,0.0,70612,49,3,No,70,Yes
EMP11911,Female,23,Advisory,Analyst,1.2,41267,66,5,No,34,Yes
EMP11912,Female,42,Technology,Analyst,3.2,43268,38,4,Yes,19,No
EMP11913,Female,32,Advisory,Senior Analyst,3.9,139463,66,4,Yes,1,Yes
EMP11914,Female,22,Consulting,Senior Analyst,1.8,170335,38,3,Yes,6,Yes
EMP11915,Female,44,Consulting,Analyst,3.5,120347,35,2,No,48,Yes
EMP11916,Female,22,Advisory,Analyst,1.3,119542,67,3,No,75,Yes
EMP11917,Female,43,Tax,Analyst,3.3,91612,41,3,No,8,Yes
EMP11918,Male,29,Consulting,Analyst,0.1,163307,43,3,No,26,Yes
EMP11919,Male,21,Advisory,Analyst,1.5,113757,35,2,No,77,Yes
EMP11920,Male,28,Consulting,Senior Analyst,4.7,172489,50,3,No,1,No
EMP11921,Male,43,Tax,Manager,4.9,123075,52,3,No,67,Yes
EMP11922,Female,26,Consulting,Analyst,3.8,59609,40,4,Yes,59,No
EMP11923,Male,26,Audit,Analyst,0.7,127785,36,2,Yes,48,No
EMP11924,Female,42,Audit,Analyst,0.9,48645,43,3,Yes,1,Yes
EMP11925,Male,38,Audit,Analyst,16.6,87233,38,1,Yes,16,No
EMP11926,Male,37,Consulting,Analyst,0.3,136443,57,3,Yes,19,Yes
EMP11927,Male,32,Audit,Manager,0.6,179473,42,2,No,75,Yes
EMP11928,Female,26,Audit,Senior Analyst,0.4,32771,59,5,Yes,31,Yes
EMP11929,Male,28,Technology,Senior Manager,1.2,127601,50,4,Yes,50,Yes
EMP11930,Female,39,Technology,Manager,0.7,158014,69,3,Yes,41,Yes
EMP11931,Female,30,Consulting,Senior Analyst,2.1,176460,51,2,No,62,No
EMP11932,Male,21,Technology,Senior Analyst,1.9,150224,52,3,No,60,Yes
EMP11933,Male,33,Audit,Analyst,7.0,108251,61,4,No,61,Yes
EMP11934,Male,37,Advisory,Senior Analyst,0.1,82042,49,2,Yes,2,No
EMP11935,Female,23,Advisory,Manager,1.2,78740,51,3,No,75,Yes
EMP11936,Male,28,Consulting,Analyst,2.7,72024,39,4,Yes,25,Yes
EMP11937,Female,34,Consulting,Manager,2.8,179522,50,4,Yes,47,No
EMP11938,Female,23,Consulting,Analyst,2.0,81965,49,4,No,7,Yes
EMP11939,Male,36,Consulting,Manager,5.1,35057,68,4,No,4,Yes
EMP11940,Male,33,Tax,Manager,0.2,33983,53,5,No,10,Yes
EMP11941,Female,40,Audit,Senior Analyst,5.1,155469,42,3,No,41,No
EMP11942,Female,44,Audit,Senior Analyst,2.0,44995,44,3,No,40,Yes
EMP11943,Female,37,Audit,Senior Analyst,0.4,139587,39,4,Yes,18,Yes
EMP11944,Male,33,Consulting,Manager,6.5,63886,60,4,No,47,Yes
EMP11945,Female,26,Consulting,Senior Manager,3.1,114025,56,5,Yes,52,Yes
EMP11946,Male,37,Audit,Manager,0.5,120149,57,1,No,54,Yes
EMP11947,Female,34,Technology,Senior Analyst,0.1,119020,47,3,Yes,60,Yes
EMP11948,Female,37,Consulting,Senior Analyst,0.5,27673,43,3,No,31,Yes
EMP11949,Male,28,Audit,Manager,2.8,102513,54,3,No,45,No
EMP11950,Female,31,Advisory,Senior Analyst,0.6,48466,62,3,No,35,Yes
EMP11951,Male,40,Audit,Manager,0.8,117545,58,4,Yes,17,Yes
EMP11952,Male,21,Advisory,Senior Analyst,0.1,75406,67,2,No,73,Yes
EMP11953,Female,27,Advisory,Analyst,3.9,159760,54,4,No,17,No
EMP11954,Male,41,Audit,Analyst,5.0,94284,64,4,No,11,Yes
EMP11955,Male,41,Audit,Analyst,4.8,139579,43,3,No,71,No
EMP11956,Female,37,Consulting,Analyst,0.4,38665,51,3,No,45,Yes
EMP11957,Male,30,Audit,Analyst,7.0,45641,48,4,Yes,54,No
EMP11958,Male,31,Audit,Senior Analyst,3.3,60797,53,4,No,37,No
EMP11959,Male,42,Consulting,Analyst,6.8,70950,41,4,Yes,77,Yes
EMP11960,Female,29,Consulting,Analyst,1.8,154554,37,4,Yes,1,No
EMP11961,Male,29,Consulting,Senior Analyst,1.7,127339,67,5,No,8,Yes
EMP11962,Female,44,Advisory,Senior Manager,4.6,138431,66,3,No,4,Yes
EMP11963,Female,25,Advisory,Senior Analyst,0.3,165710,45,5,Yes,18,Yes
EMP11964,Male,37,Audit,Senior Manager,2.2,46173,36,4,Yes,70,Yes
EMP11965,Male,29,Audit,Senior Analyst,5.4,169294,60,4,No,38,No
EMP11966,Male,37,Technology,Analyst,5.3,43095,38,1,Yes,41,No
EMP11967,Female,44,Advisory,Senior Analyst,9.4,148554,51,5,No,16,No
EMP11968,Male,41,Technology,Senior Analyst,3.6,157511,51,3,No,62,No
EMP11969,Male,39,Consulting,Analyst,0.7,150614,62,4,No,45,Yes
EMP11970,Male,27,Advisory,Analyst,0.1,161447,64,2,Yes,19,Yes
EMP11971,Male,43,Consulting,Senior Analyst,2.0,114023,57,3,Yes,69,Yes
EMP11972,Male,29,Consulting,Analyst,2.2,132181,58,3,No,7,Yes
EMP11973,Female,27,Consulting,Senior Analyst,0.8,45600,63,3,No,18,Yes
EMP11974,Female,33,Consulting,Analyst,0.4,27466,38,2,Yes,31,Yes
EMP11975,Male,31,Audit,Senior Analyst,2.6,134934,63,4,Yes,18,Yes
EMP11976,Male,34,Consulting,Senior Analyst,4.3,78276,53,1,Yes,23,No
EMP11977,Male,39,Tax,Analyst,15.0,31928,61,3,No,23,Yes
EMP11978,Male,31,Technology,Analyst,4.3,80309,63,2,No,55,Yes
EMP11979,Female,33,Consulting,Senior Analyst,4.7,141196,69,3,No,17,No
EMP11980,Male,34,Consulting,Manager,2.9,34404,40,3,No,11,Yes
EMP11981,Female,33,Audit,Manager,12.8,138187,57,3,No,40,Yes
EMP11982,Female,21,Advisory,Senior Analyst,3.1,135449,42,3,No,47,Yes
EMP11983,Male,28,Consulting,Senior Analyst,5.9,52684,36,4,Yes,63,No
EMP11984,Female,32,Technology,Analyst,8.7,93591,47,2,Yes,15,No
EMP11985,Female,39,Consulting,Analyst,8.0,144821,55,2,Yes,79,No
EMP11986,Female,32,Consulting,Analyst,1.4,27682,65,3,No,22,Yes
EMP11987,Female,28,Advisory,Senior Analyst,0.2,136186,61,5,No,38,Yes
EMP11988,Male,28,Tax,Analyst,0.6,46832,57,3,No,32,Yes
EMP11989,Male,41,Consulting,Analyst,0.2,41997,55,3,Yes,23,Yes
EMP11990,Female,33,Consulting,Senior Analyst,0.3,59640,47,3,Yes,60,No
EMP11991,Male,32,Technology,Senior Analyst,0.6,65491,60,3,Yes,54,Yes
EMP11992,Male,36,Audit,Analyst,1.3,88043,41,2,No,60,Yes
EMP11993,Male,21,Technology,Analyst,2.4,137175,56,1,Yes,39,Yes
EMP11994,Male,33,Audit,Analyst,3.7,153568,57,3,Yes,57,Yes
EMP11995,Male,27,Tax,Analyst,0.7,139250,64,3,No,71,Yes
EMP11996,Female,25,Advisory,Senior Analyst,3.3,97725,52,2,Yes,73,No
EMP11997,Male,28,Consulting,Analyst,3.7,153131,52,4,No,0,No
EMP11998,Male,34,Technology,Senior Analyst,2.5,70520,44,5,Yes,24,No
EMP11999,Male,43,Audit,Manager,7.0,87919,64,3,No,52,No
